SRR1164640_2.fastq.gz	FN0171501.01.02.M4_R2_2.fastq.gz
SRR1164641_2.fastq.gz	FN0171501.01.02.M4_R2_3.fastq.gz
SRR1164642_2.fastq.gz	FN0171501.01.02.M4_R2_4.fastq.gz
SRR1164643_2.fastq.gz	FN0171501.01.02.M4_R2_5.fastq.gz
SRR1164644_2.fastq.gz	FN0171501.01.02.M4_R2_6.fastq.gz
SRR1164645_2.fastq.gz	FN0171501.01.02.M4_R2_7.fastq.gz
SRR1164646_2.fastq.gz	FN0171501.01.02.M4_R2_8.fastq.gz
SRR1164623_1.fastq.gz	FN0172932.09.08.01.M5_R1_1.fastq.gz
SRR1164624_1.fastq.gz	FN0172932.09.08.01.M5_R1_2.fastq.gz
SRR1164625_1.fastq.gz	FN0172932.09.08.01.M5_R1_3.fastq.gz
SRR1164626_1.fastq.gz	FN0172932.09.08.01.M5_R1_4.fastq.gz
SRR1164627_1.fastq.gz	FN0172932.09.08.01.M5_R1_5.fastq.gz
SRR1164628_1.fastq.gz	FN0172932.09.08.01.M5_R1_6.fastq.gz
SRR1164629_1.fastq.gz	FN0172932.09.08.01.M5_R1_7.fastq.gz
SRR1164630_1.fastq.gz	FN0172932.09.08.01.M5_R1_8.fastq.gz
SRR1164623_2.fastq.gz	FN0172932.09.08.01.M5_R2_1.fastq.gz
SRR1164624_2.fastq.gz	FN0172932.09.08.01.M5_R2_2.fastq.gz
SRR1164625_2.fastq.gz	FN0172932.09.08.01.M5_R2_3.fastq.gz
SRR1164626_2.fastq.gz	FN0172932.09.08.01.M5_R2_4.fastq.gz
SRR1164627_2.fastq.gz	FN0172932.09.08.01.M5_R2_5.fastq.gz
SRR1164628_2.fastq.gz	FN0172932.09.08.01.M5_R2_6.fastq.gz
SRR1164629_2.fastq.gz	FN0172932.09.08.01.M5_R2_7.fastq.gz
SRR1164630_2.fastq.gz	FN0172932.09.08.01.M5_R2_8.fastq.gz
SRR1164615_1.fastq.gz	FN0173217.03.09.01.M5_R1_1.fastq.gz
SRR1164616_1.fastq.gz	FN0173217.03.09.01.M5_R1_2.fastq.gz
SRR1164617_1.fastq.gz	FN0173217.03.09.01.M5_R1_3.fastq.gz
SRR1164618_1.fastq.gz	FN0173217.03.09.01.M5_R1_4.fastq.gz
SRR1164619_1.fastq.gz	FN0173217.03.09.01.M5_R1_5.fastq.gz
SRR1164620_1.fastq.gz	FN0173217.03.09.01.M5_R1_6.fastq.gz
SRR1164621_1.fastq.gz	FN0173217.03.09.01.M5_R1_7.fastq.gz
SRR1164622_1.fastq.gz	FN0173217.03.09.01.M5_R1_8.fastq.gz
SRR1164615_2.fastq.gz	FN0173217.03.09.01.M5_R2_1.fastq.gz
SRR1164616_2.fastq.gz	FN0173217.03.09.01.M5_R2_2.fastq.gz
SRR1164617_2.fastq.gz	FN0173217.03.09.01.M5_R2_3.fastq.gz
SRR1164618_2.fastq.gz	FN0173217.03.09.01.M5_R2_4.fastq.gz
SRR1164619_2.fastq.gz	FN0173217.03.09.01.M5_R2_5.fastq.gz
SRR1164620_2.fastq.gz	FN0173217.03.09.01.M5_R2_6.fastq.gz
SRR1164621_2.fastq.gz	FN0173217.03.09.01.M5_R2_7.fastq.gz
SRR1164622_2.fastq.gz	FN0173217.03.09.01.M5_R2_8.fastq.gz
SRR1164631_1.fastq.gz	FN0175143.05.06.01.M5_R1_1.fastq.gz
SRR1164632_1.fastq.gz	FN0175143.05.06.01.M5_R1_2.fastq.gz
SRR1164633_1.fastq.gz	FN0175143.05.06.01.M5_R1_3.fastq.gz
SRR1164634_1.fastq.gz	FN0175143.05.06.01.M5_R1_4.fastq.gz
SRR1164635_1.fastq.gz	FN0175143.05.06.01.M5_R1_5.fastq.gz
SRR1164636_1.fastq.gz	FN0175143.05.06.01.M5_R1_6.fastq.gz
SRR1164637_1.fastq.gz	FN0175143.05.06.01.M5_R1_7.fastq.gz
SRR1164638_1.fastq.gz	FN0175143.05.06.01.M5_R1_8.fastq.gz
SRR1164631_2.fastq.gz	FN0175143.05.06.01.M5_R2_1.fastq.gz
SRR1164632_2.fastq.gz	FN0175143.05.06.01.M5_R2_2.fastq.gz
SRR1164633_2.fastq.gz	FN0175143.05.06.01.M5_R2_3.fastq.gz
SRR1164634_2.fastq.gz	FN0175143.05.06.01.M5_R2_4.fastq.gz
SRR1164635_2.fastq.gz	FN0175143.05.06.01.M5_R2_5.fastq.gz
SRR1164636_2.fastq.gz	FN0175143.05.06.01.M5_R2_6.fastq.gz
SRR1164637_2.fastq.gz	FN0175143.05.06.01.M5_R2_7.fastq.gz
SRR1164638_2.fastq.gz	FN0175143.05.06.01.M5_R2_8.fastq.gz
SRR1164687_1.fastq.gz	FN0175501.x2.02.01.M5_R1_1.fastq.gz
SRR1164688_1.fastq.gz	FN0175501.x2.02.01.M5_R1_2.fastq.gz
SRR1164689_1.fastq.gz	FN0175501.x2.02.01.M5_R1_3.fastq.gz
SRR1164690_1.fastq.gz	FN0175501.x2.02.01.M5_R1_4.fastq.gz
SRR1164691_1.fastq.gz	FN0175501.x2.02.01.M5_R1_5.fastq.gz
SRR1164692_1.fastq.gz	FN0175501.x2.02.01.M5_R1_6.fastq.gz
SRR1164693_1.fastq.gz	FN0175501.x2.02.01.M5_R1_7.fastq.gz
SRR1164694_1.fastq.gz	FN0175501.x2.02.01.M5_R1_8.fastq.gz
SRR1164687_2.fastq.gz	FN0175501.x2.02.01.M5_R2_1.fastq.gz
SRR1164688_2.fastq.gz	FN0175501.x2.02.01.M5_R2_2.fastq.gz
SRR1164689_2.fastq.gz	FN0175501.x2.02.01.M5_R2_3.fastq.gz
SRR1164690_2.fastq.gz	FN0175501.x2.02.01.M5_R2_4.fastq.gz
SRR1164691_2.fastq.gz	FN0175501.x2.02.01.M5_R2_5.fastq.gz
SRR1164692_2.fastq.gz	FN0175501.x2.02.01.M5_R2_6.fastq.gz
SRR1164693_2.fastq.gz	FN0175501.x2.02.01.M5_R2_7.fastq.gz
SRR1164694_2.fastq.gz	FN0175501.x2.02.01.M5_R2_8.fastq.gz
SRR1164703_1.fastq.gz	FN0190069.01.01.M4_R1_1.fastq.gz
SRR1164704_1.fastq.gz	FN0190069.01.01.M4_R1_2.fastq.gz
SRR1164705_1.fastq.gz	FN0190069.01.01.M4_R1_3.fastq.gz
SRR1164706_1.fastq.gz	FN0190069.01.01.M4_R1_4.fastq.gz
SRR1164707_1.fastq.gz	FN0190069.01.01.M4_R1_5.fastq.gz
SRR1164708_1.fastq.gz	FN0190069.01.01.M4_R1_6.fastq.gz
SRR1164709_1.fastq.gz	FN0190069.01.01.M4_R1_7.fastq.gz
SRR1164710_1.fastq.gz	FN0190069.01.01.M4_R1_8.fastq.gz
SRR1164703_2.fastq.gz	FN0190069.01.01.M4_R2_1.fastq.gz
SRR1164704_2.fastq.gz	FN0190069.01.01.M4_R2_2.fastq.gz
SRR1164705_2.fastq.gz	FN0190069.01.01.M4_R2_3.fastq.gz
SRR1164706_2.fastq.gz	FN0190069.01.01.M4_R2_4.fastq.gz
SRR1164707_2.fastq.gz	FN0190069.01.01.M4_R2_5.fastq.gz
SRR1164708_2.fastq.gz	FN0190069.01.01.M4_R2_6.fastq.gz
SRR1164709_2.fastq.gz	FN0190069.01.01.M4_R2_7.fastq.gz
SRR1164710_2.fastq.gz	FN0190069.01.01.M4_R2_8.fastq.gz
SRR1164607_1.fastq.gz	M92-220.x1.04.WT_R1_1.fastq.gz
SRR1164608_1.fastq.gz	M92-220.x1.04.WT_R1_2.fastq.gz
SRR1164609_1.fastq.gz	M92-220.x1.04.WT_R1_3.fastq.gz
SRR1164610_1.fastq.gz	M92-220.x1.04.WT_R1_4.fastq.gz
SRR1164611_1.fastq.gz	M92-220.x1.04.WT_R1_5.fastq.gz
SRR1164612_1.fastq.gz	M92-220.x1.04.WT_R1_6.fastq.gz
SRR1164613_1.fastq.gz	M92-220.x1.04.WT_R1_7.fastq.gz
SRR1164614_1.fastq.gz	M92-220.x1.04.WT_R1_8.fastq.gz
SRR1164607_2.fastq.gz	M92-220.x1.04.WT_R2_1.fastq.gz
SRR1164608_2.fastq.gz	M92-220.x1.04.WT_R2_2.fastq.gz
SRR1164609_2.fastq.gz	M92-220.x1.04.WT_R2_3.fastq.gz
SRR1164610_2.fastq.gz	M92-220.x1.04.WT_R2_4.fastq.gz
SRR1164611_2.fastq.gz	M92-220.x1.04.WT_R2_5.fastq.gz
SRR1164612_2.fastq.gz	M92-220.x1.04.WT_R2_6.fastq.gz
SRR1164613_2.fastq.gz	M92-220.x1.04.WT_R2_7.fastq.gz
SRR1164614_2.fastq.gz	M92-220.x1.04.WT_R2_8.fastq.gz
SRR1737925_1.fastq.gz	R18C55Dhaar437MN13_R1_1.fastq.gz
SRR1737926_1.fastq.gz	R18C55Dhaar437MN13_R1_2.fastq.gz
SRR1737927_1.fastq.gz	R18C55Dhaar437MN13_R1_3.fastq.gz
SRR1737928_1.fastq.gz	R18C55Dhaar437MN13_R1_4.fastq.gz
SRR1737929_1.fastq.gz	R18C55Dhaar437MN13_R1_5.fastq.gz
SRR1737930_1.fastq.gz	R18C55Dhaar437MN13_R1_6.fastq.gz
SRR1737931_1.fastq.gz	R18C55Dhaar437MN13_R1_7.fastq.gz
SRR1737932_1.fastq.gz	R18C55Dhaar437MN13_R1_8.fastq.gz
SRR1737925_2.fastq.gz	R18C55Dhaar437MN13_R2_1.fastq.gz
SRR1737926_2.fastq.gz	R18C55Dhaar437MN13_R2_2.fastq.gz
SRR1737927_2.fastq.gz	R18C55Dhaar437MN13_R2_3.fastq.gz
SRR1737928_2.fastq.gz	R18C55Dhaar437MN13_R2_4.fastq.gz
SRR1737929_2.fastq.gz	R18C55Dhaar437MN13_R2_5.fastq.gz
SRR1737930_2.fastq.gz	R18C55Dhaar437MN13_R2_6.fastq.gz
SRR1737931_2.fastq.gz	R18C55Dhaar437MN13_R2_7.fastq.gz
SRR1737932_2.fastq.gz	R18C55Dhaar437MN13_R2_8.fastq.gz
SRR1737933_1.fastq.gz	R52C55Dadr564MN13_R1_1.fastq.gz
SRR1737934_1.fastq.gz	R52C55Dadr564MN13_R1_2.fastq.gz
SRR1737935_1.fastq.gz	R52C55Dadr564MN13_R1_3.fastq.gz
SRR1737936_1.fastq.gz	R52C55Dadr564MN13_R1_4.fastq.gz
SRR1737937_1.fastq.gz	R52C55Dadr564MN13_R1_5.fastq.gz
SRR1737938_1.fastq.gz	R52C55Dadr564MN13_R1_6.fastq.gz
SRR1737939_1.fastq.gz	R52C55Dadr564MN13_R1_7.fastq.gz
SRR1737940_1.fastq.gz	R52C55Dadr564MN13_R1_8.fastq.gz
SRR1737933_2.fastq.gz	R52C55Dadr564MN13_R2_1.fastq.gz
SRR1737934_2.fastq.gz	R52C55Dadr564MN13_R2_2.fastq.gz
SRR1737935_2.fastq.gz	R52C55Dadr564MN13_R2_3.fastq.gz
SRR1737936_2.fastq.gz	R52C55Dadr564MN13_R2_4.fastq.gz
SRR1737937_2.fastq.gz	R52C55Dadr564MN13_R2_5.fastq.gz
SRR1737938_2.fastq.gz	R52C55Dadr564MN13_R2_6.fastq.gz
SRR1737939_2.fastq.gz	R52C55Dadr564MN13_R2_7.fastq.gz
SRR1737940_2.fastq.gz	R52C55Dadr564MN13_R2_8.fastq.gz
SRR1737917_1.fastq.gz	RP8DM5r597MN13_R1_1.fastq.gz
SRR1737918_1.fastq.gz	RP8DM5r597MN13_R1_2.fastq.gz
SRR1737919_1.fastq.gz	RP8DM5r597MN13_R1_3.fastq.gz
SRR1737920_1.fastq.gz	RP8DM5r597MN13_R1_4.fastq.gz
SRR1737921_1.fastq.gz	RP8DM5r597MN13_R1_5.fastq.gz
SRR1737922_1.fastq.gz	RP8DM5r597MN13_R1_6.fastq.gz
SRR1737923_1.fastq.gz	RP8DM5r597MN13_R1_7.fastq.gz
SRR1737924_1.fastq.gz	RP8DM5r597MN13_R1_8.fastq.gz
SRR1737917_2.fastq.gz	RP8DM5r597MN13_R2_1.fastq.gz
SRR1737918_2.fastq.gz	RP8DM5r597MN13_R2_2.fastq.gz
SRR1737919_2.fastq.gz	RP8DM5r597MN13_R2_3.fastq.gz
SRR1737920_2.fastq.gz	RP8DM5r597MN13_R2_4.fastq.gz
SRR1737921_2.fastq.gz	RP8DM5r597MN13_R2_5.fastq.gz
SRR1737922_2.fastq.gz	RP8DM5r597MN13_R2_6.fastq.gz
SRR1737923_2.fastq.gz	RP8DM5r597MN13_R2_7.fastq.gz
SRR1737924_2.fastq.gz	RP8DM5r597MN13_R2_8.fastq.gz
